ID,Name,NetWorth_Billions,x,y,z,vx,vy,vz,industries,connections,hue color value
1826,Thomas Dundon,1.959447947,-0.5147445,0.27600944,0.008602846,-0.0020470235587083346,-0.01638716478402388,0.0,finance,746/1763/2024,1.5244248
1827,Cynthia Helena Grossman Fleishman,1.959447947,-0.9546322,0.67536753,-0.354856,0.0,0.0,0.0,Arca Continental,,1.6507272
1828,Alexander Ponomarenko,1.959447947,0.68027735,1.3453887,0.13410312,-0.008703893465328578,0.005678786143841381,0.0,ai/software/real estate,1737/2876,1.2647958
1829,Shu Ping,1.959447947,1.1219293,-0.019918215,-0.28663957,0.012230628789246075,0.01099987103224241,-0.0,food/beverages,2413/1785/704,0.431557
1830,David Grain,1.959447947,-1.5335115,1.2282993,0.44818002,-0.02367008198363701,-0.011579070905958066,0.0,investment/finance,303/336/335/2874/334,1.5244248
1831,Li Jianli,1.959447947,1.1386154,0.40875402,-0.94000685,0.0,0.0,0.0,batteries/energy storage,,0.76219267
1832,Bhadresh Shah,1.959447947,0.18258893,0.5595416,0.323065,-0.02076803536790047,-0.0034114838984239627,0.0,construction/materials,1216/910/1179/1045/1126,0.8420775
1833,Edward Lampert,1.959447947,-1.4257615,0.9395293,0.43710098,0.006206634435050387,-0.03402193229550567,0.0,Sears,18/78,1.7613968
1834,Huang Jiangji,1.959447947,0.37467328,0.48186794,0.0018874705,0.023662584854573586,-0.015410402035017567,0.0,smartphones,208/1601/103/1602/328,1.8490705
1835,Kevin Systrom,1.959447947,-0.61692685,0.5927702,-0.044088483,0.005554114756445034,0.00860438521918355,-0.0,Instagram,1198,1.7537153
1836,Jerry Reinsdorf,1.959447947,-0.77534497,0.8828193,-0.3484779,-0.009917452839987307,-0.008577325294307641,0.0,logistics/shipping/sports/entertainment,1113/2055,0.7081293
1837,Rita Tong Liu,1.959447947,1.4067622,0.2674788,-0.30818596,-0.021369886832079635,0.010685335865142769,0.0,real estate,114/1111/1966,1.6829958
1838,Wei Ying-Chiao,1.959447947,1.1695797,0.24030313,-1.3631449,0.02045609631974543,-0.0018773278455523216,0.0,food/beverages,440/475/1839,0.431557
1839,Wei Ing-Chou,1.959447947,1.1848905,0.9471945,-0.66416264,-0.01930207532991792,-0.003570542741201673,0.0,food/beverages,440/475/1839,0.431557
1840,Wei Yin-Chun,1.959447947,1.4676007,0.5398184,-0.609782,0.013864470337207904,0.015157595414546162,-0.0,food/beverages,440/475/1839,0.431557
1841,Wei Yin-Heng,1.959447947,1.4004301,0.94766927,-0.3093885,-0.014410574774356468,0.014639384247811443,0.0,food/beverages,440/475/1839,0.431557
1842,Sergei Sudarikov,1.959447947,0.9702232,1.0688823,0.5314846,-0.008449413843420165,0.02912534113634131,0.0,finance,61/506/259/838/787/410,1.5244248
1843,Dong Wei,1.959447947,-0.22417133,0.5697775,0.6053703,0.0,0.0,0.0,healthcare/pharmaceuticals,,1.4115231
1844,Rishad Naoroji,1.959447947,1.9825283,0.017074168,0.93643403,0.01969958990854704,0.0054113577782709844,-0.0,real estate,1100/843/1085/844,1.6829958
1845,Phongthep Chiaravanont,1.959447947,0.86869836,-0.07376771,0.07788375,0.020920492309871856,0.009469263815391555,-0.0,Diversified,145/569,0.8902763
1846,Christopher Rokos,1.959447947,-0.59195817,0.9971487,-0.112220354,-0.015824852539393242,0.01175581516022076,0.0,hedge funds/finance,1509/1473/468/1574,1.5244248
1847,Katsumi Tada,1.959447947,0.5753341,0.7750348,-1.0513537,-0.023156290554744642,-0.005885123066771069,0.0,real estate,114/1111/1966,1.6829958
1848,K.C. Liu,1.959447947,1.8157061,0.6947701,-0.9603668,-0.023464771067724016,0.009038709405049427,0.0,Manufacturing,312/1890/920/533/302,0.6835843
1849,Matthew Pritzker,1.959447947,-0.95076966,1.5376817,0.60110974,-0.020917462036247673,0.0138110340343316,0.0,investment/finance,735/523/2038/996/423/525,1.5244248
1850,Yinon Costica,1.959447947,0.6551867,1.0276498,1.4578546,-0.0009276524199069117,0.014046737119946898,0.0,Security startup,1851/1853/1852,1.0766844
1851,Ami Luttwak,1.959447947,1.0809422,0.59927374,1.4677036,0.006012024251923711,0.025775497217622508,-0.0,Security startup,1853/58/1852/1850,1.0766844
1852,Roy Reznik,1.959447947,0.47144598,1.5646446,-1.0578364,-0.012197773177373802,0.007027495445917661,0.0,Security startup,1851/1853/1850,1.0766844
1853,Assaf Rappaport,1.959447947,-1.6373217,0.7836156,0.53463507,0.0016508724212520333,-0.013980199675891708,0.0,Security startup,1851/1852/1850,1.0766844
1854,Jyoti Bansal,1.959447947,-0.8898272,0.47824442,-0.96431893,0.01790807020954712,0.007611477672557323,-0.0,ai/software/cloud,1927/1928/496/2664/1929,1.2647958
1855,Stefan Soloviev,1.959447947,-1.1402831,0.9931808,-0.27589136,-0.009606531693182664,0.0030751598527913168,0.0,ai/software/real estate,1227,1.2647958
1856,Koo Kwang-mo,1.959447947,0.99985576,0.8726633,-0.83496505,-0.011799498773405262,0.0013655063577887867,0.0,LG,1512/2137,0.81983507
1857,Edwin Leong,1.959447947,1.1129053,0.33575547,-0.89413714,-0.0235469970826942,0.004048134651217476,0.0,real estate,114/1111/1966,1.6829958
1858,Evan Spiegel,1.959447947,-0.63524854,0.68283445,-0.72420144,0.02797377179150675,0.027503050760597787,-0.0,Snapchat,2450/162/5/126/822,0.64907485
1859,David Dean Halbert,1.959447947,-1.5791103,1.4336834,-0.7002172,-0.0038210641933788935,-0.020871462808491524,0.0,healthcare/pharmaceuticals,1125/3315/3186/2804/487/1883/1523,1.4115231
1860,Ron Sim,1.959447947,0.6724305,0.2442463,-0.07586282,-0.002646006593379865,-0.016301169412543677,0.0,ai/software/retail,1686/1648/872,1.2647958
1861,Acharya Balkrishna,1.959447947,1.6374338,0.46527427,1.2444903,0.010424045473536812,0.008285202994950235,-0.0,Consumer goods,1053/2049,1.9271252
1862,Bahaa Hariri,1.959447947,-0.21243078,0.83246684,1.1923211,0.006408333421838127,0.02475355611719557,-0.0,investment/finance/real estate,369/1369/394/1450/221,1.5244248
1863,Salil Singhal,1.959447947,1.8476174,0.8553966,0.57974744,-0.005192060697926874,-0.0024276381729113126,0.0,agrochemicals,2826/1863,1.6704512
1864,Li Zhongchu,1.959447947,1.3140658,1.4289556,-0.21512386,-0.02025684158363568,0.008321483108201093,0.0,software/cloud,470/2847/1015/509/2851,1.5939332
1865,Jim Thompson & family,1.959447947,1.6500497,0.880141,-0.93877053,0.004004128052472187,0.02018595847150065,-0.0,logistics/shipping,203/2325/2122,0.7081293
1866,Somsri Lamsam,1.959447947,0.78110003,0.11237346,-0.14443679,0.02197203589317017,0.01103799048066298,-0.0,Diversified,145/580/569,0.8902763
1867,Manas Chiaravanond,1.959447947,0.86164325,-0.021643817,0.10975964,0.02059769425072808,0.010152287783864995,-0.0,Diversified,145/569,0.8902763
1868,J. Hyatt Brown,1.959447947,-1.0065814,1.0928471,-0.11513552,-0.0008530755554795616,-0.005069786932659447,0.0,Insurance,3032,2.050591
1869,Sabrina Benetton,1.959447947,-0.26258165,1.0082709,0.57412064,-0.014169328456702848,-0.008730179108608172,0.0,ai/software/retail/luxury/fashion/investment/finance,2214/1030/1029,1.2647958
1870,Ryan Horton,1.959447947,-0.61284596,0.43142205,-0.12570363,-0.012124587410935283,0.014524449345161325,0.0,Homebuilding,1963/1653/3248/639/1874,0.89451563
1871,Leonard Abess,1.959447947,-0.89272165,0.21626309,-0.164006,0.020907127375563404,-0.012306309687223273,0.0,finance,1274/106/1358,1.5244248
1872,Alicia Koplowitz,1.959447947,-0.22551617,0.51697075,0.43607402,-0.008101564894801348,-0.01568247955593974,0.0,investment/finance/construction/materials,2797/3202/357,1.5244248
1873,Christian Birkenstock,1.959447947,-0.33620733,1.4146104,0.8422421,-0.030950111755346746,-0.018255280096119618,0.0,Shoes,1958/10/1153/1255/551,0.6472653
1874,Reagan Horton,1.959447947,-0.65899086,0.37120175,-0.07108475,0.015995873155721534,-0.010104320395337572,0.0,Homebuilding,1963/1653/3248/639/1870,0.89451563
1875,Vivek Chand Burman,1.959447947,1.522643,1.1254014,1.1110883,-0.006401527240282416,-0.008733875240462511,0.0,Consumer goods,3179/2398/3077,1.9271252
1876,Zhao Lixin,1.959447947,1.3706307,1.0038353,-0.9555081,-0.026774710828845857,-0.01259008382971825,0.0,Electronics,184/194/1156/1512/187/225,0.9184684
1877,Fan Xiulian,1.959447947,0.43474248,0.6190782,-0.29761353,-0.026315386670619195,-0.012572684259557416,0.0,healthcare/pharmaceuticals,1128/94/455/1095/2743/139,1.4115231
1878,Zhang Bangxin,1.959447947,1.1846591,0.9235139,-1.103766,0.006091930494497931,0.016969066324754506,-0.0,Education,1615/3295/2377/2127/2988/1083,0.5171018
1879,Prem Kumar Arora,1.874254558,0.7352134,0.23826595,0.31909427,0.019025588581524405,0.020169503336520775,-0.0,healthcare/pharmaceuticals,94/1497/1477/139,1.4115231
1880,Chen Jinxia,1.874254558,0.9180356,0.29437596,-0.3244449,-0.013969512463487318,0.015161906137599776,0.0,investment/finance,406/1142/1420/2553/2696,1.5244248
1881,Lee Dong-chae,1.874254558,0.32466003,0.8559234,0.34059715,-0.019117307934977217,-0.015927269680631174,0.0,Chemicals,1319/123/972/2735/1212,1.6866118
1882,Rafique Malik,1.874254558,0.5905145,0.0696585,0.0737132,0.0090146751966935,-0.014359078497021423,0.0,Footwear,2412/466/3093,1.3780596
1883,Yoon Dae-in,1.874254558,-1.3776256,1.4475031,0.9525876,0.0011580187542490387,-0.0201652183407912,0.0,healthcare/pharmaceuticals,1750/1859/3315/3186/487/1523,1.4115231
1884,Ed Craven,1.874254558,0.91307974,-1.3802032,-1.3389732,-0.007144400403346219,-0.0028916040187340554,0.0,gambling/entertainment,1932,1.8096282
1885,Hamdi Akin & family,1.874254558,0.40231264,0.5436791,0.44610345,-0.02853688015581994,-0.02044330529382384,0.0,Diversified,36/20,0.8902763
