ID,Name,NetWorth_Billions,x,y,z,vx,vy,vz,industries,connections,velocity_mode,velocity_scale,hue color value
843,Jamshyd Godrej,4.344862839,1.7548406,0.948812,0.58856845,0.0028919200802224277,-0.016395679853626163,0.009729695115037943,real estate,1100/1085/1844/844,radial,0.05,1.6829958
844,Smita Crishna Godrej,4.344862839,1.8868275,0.37438142,0.8301797,-0.005111866840893992,0.018048629163404006,-0.004468141601100012,Consumer goods,1100/843/1085/1844,radial,0.05,1.9271252
845,Lim Hariyanto Wijaya Sarwono,4.344862839,1.518346,0.22818603,-0.0357503,0.0,0.0,0.0,energy/oil and gas/mining/materials,,radial,0.05,1.2296851
846,Joseph Grendys,4.344862839,-0.4967428,0.31323734,-0.012657778,-0.00789376234990915,0.003965153780368772,-0.004167660865178863,Poultry processing,1296,radial,0.05,0.7246539
847,Frank Wang,4.344862839,-0.84079725,0.41827774,-0.19903448,0.009392289104985912,0.0007303127120849286,-0.0004942183921390346,Drones,2447/2738,radial,0.05,1.1853616
848,Tim Sweeney,4.344862839,-1.245622,1.2390217,0.45508328,0.013924304867315647,-0.00031862564098358046,-0.01462837140046464,Video games,295/1310/2973/2235,radial,0.05,0.98756033
849,Cui Lixin,4.344862839,1.7745897,1.1903677,-0.27733535,-0.012471811866593682,-0.019645303101921318,-0.005721171405289194,mining/materials,476/2399/347/2641/363,radial,0.05,0.8420775
850,Wesley Batista,4.344862839,-1.2728199,-0.20630327,0.8757056,0.007640081989899256,0.0019855457081953466,0.00934907010108444,Beef packing,851,radial,0.05,1.4601789
851,Joesley Batista,4.344862839,-1.0973686,-0.16070604,1.0904031,-0.0009172420030132904,0.011544475701257011,-0.009028433483417168,Beef processing,1690/850,radial,0.05,0.3732608
852,Cho Jyh-jer,4.344862839,0.807389,0.59531605,-0.93346655,-0.03806371732095858,0.008173687479492812,0.004002132215725832,semiconductors/hardware,50/6/454/316,radial,0.05,1.2610606
853,Robert Faith,4.25966945,-1.249771,0.6398196,0.16793647,0.03626453134525135,-0.00014563311826555435,0.0030067453719761416,real estate,47/1655/17/336/458,radial,0.05,1.6829958
854,Matei Zaharia,4.25966945,-0.7258256,0.7751162,-0.77308667,0.009087771225245352,6.597721999137883e-05,-0.014092868068293024,Data analytics,767/855,radial,0.05,0.3701588
855,Ion Stoica,4.25966945,-0.57083154,0.9350228,-0.78560644,-0.022221973394614934,-0.003511946061159469,0.003535917025631703,Data analytics,767/854/199,radial,0.05,0.3701588
856,Kamal Ghaffarian,4.25966945,-1.372569,0.8185821,0.8215654,0.005467913790321357,-0.0015009742252373216,-0.0008366101519344678,energy/oil and gas,2829,radial,0.05,1.2296851
857,Miao Hangen,4.25966945,0.817379,1.0852973,-0.28036058,0.0006365568014979913,-0.004367094344335473,-0.005155070149622483,social media/energy/oil and gas,2287,radial,0.05,1.1103568
858,Ryan Cohen,4.25966945,-0.8821305,0.49610347,0.0049566925,0.024757268177838753,0.008387455020948432,-0.00608638919418119,investment/finance,86/205/1956,radial,0.05,1.5244248
859,Lorinc Meszaros,4.25966945,-0.26028526,0.51133895,0.6396363,0.02886608225832525,-0.012298262896397157,-0.015741165304729427,Diversified,36/20,radial,0.05,0.8902763
860,Reinhold Schmieding,4.25966945,-0.83815235,0.7498775,-0.0018762052,0.02254806962259102,0.0033633473722262624,-0.004164591475303601,healthcare/pharmaceuticals,2128/341/903/329,radial,0.05,1.4115231
861,Arturo Moreno,4.25966945,-0.8759501,0.3469324,-0.23418358,0.019328580400707052,0.021075973983457966,0.03524279200777468,Billboards/Los Angeles Angels,3/1,radial,0.05,0.8832941
862,Chandru Raheja,4.25966945,1.2705324,0.74319947,0.05739367,-0.005708044607078831,-0.021555924339679945,-0.010361850595100749,real estate,114/1111/1966/1401,radial,0.05,1.6829958
863,Joy Alukkas,4.25966945,1.0956914,0.40650105,1.0693008,0.003585722518548217,0.0014608354090693027,-0.00640896352519653,Jewelry,1976,radial,0.05,1.8532145
864,Stephen Feinberg,4.25966945,-0.90014166,1.8105108,0.83987,-0.014888615796248212,-0.01630794823028627,-0.014316097990437102,investment/finance,1655/1830/2300/303/336/1358/335/2874,radial,0.05,1.5244248
865,Martin Haefner,4.25966945,-0.028534457,1.775265,0.8804333,-0.0004946525125987344,-0.015450603532747395,-0.012432791602295634,software/cloud/investment/finance,2606/1273/1764/368,radial,0.05,1.5939332
866,Xiao Hongxing,4.25966945,1.0592259,0.47181264,-0.23095068,0.012932656245689086,-0.013257055369530375,-0.01760236935168966,manufacturing,312/1890/920/533/2015/302,radial,0.05,1.0055193
867,Mike Brown & family,4.25966945,0.039766274,0.2798671,0.5240699,0.0,0.0,0.0,Cincinnati Bengals,,radial,0.05,1.7278825
868,Bert Beveridge,4.25966945,-0.9219928,0.9208853,0.20823757,0.0,0.0,0.0,Vodka,,radial,0.05,1.2151523
869,Garrett Camp,4.25966945,-1.6280217,1.1274323,-0.79037476,0.018992473961983777,-0.0029183545711078235,0.0020792866891287667,mobility/platform/logistics,774/1513/1970/2842/1207,radial,0.05,1.0904658
870,Stephen Mandel Jr,4.25966945,-0.52312964,0.9201586,0.52936935,-0.02257447387742296,-0.022249556337411314,-0.013400488839408429,hedge funds/finance,115/34/70/120,radial,0.05,1.5244248
871,Shen Guojun,4.25966945,0.6611543,0.2864324,-0.11266063,-0.012767895350358582,-0.00028607993271502025,-0.010963215377248325,ai/software/retail,741/872,radial,0.05,1.2647958
872,Takao Yasuda,4.25966945,0.62524956,0.050042316,-0.28642556,-0.0016323538249416061,0.011415070169801911,0.005546345503539541,ai/software/retail,741,radial,0.05,1.2647958
873,Lee Yeow Chor,4.174476061,1.4923252,-0.09261598,0.12074122,-0.004727678312449666,-0.004497325745121462,-0.01724554035568793,real estate/energy/oil and gas,2414/913/543,radial,0.05,1.1103568
874,Peter Cancro,4.174476061,-0.9489317,0.6783329,0.4357291,0.0,0.0,0.0,Jersey Mike's Subs,,radial,0.05,1.6144013
875,Reed Hastings,4.174476061,-0.3466378,0.3525341,-0.3148297,-0.02213980611374615,0.023913111035093734,-0.011192796565215773,streaming/media/social media,13,radial,0.05,0.471399
876,Stephen Cohen,4.174476061,-1.231482,1.4498335,-0.43569404,0.021972594195051137,-0.017040647026713235,0.0041026234474137065,software/cloud,235/516/1495/87/3331/2851,radial,0.05,1.5939332
877,Igor Altushkin,4.174476061,0.65636104,1.4698627,0.08906305,0.0026207261276708937,-0.016702308580775562,0.020385323909177907,social media/advertising/ai/mining/materials,79/821/1691/3316/957,radial,0.05,1.3075284
878,Anthony Pritzker,4.174476061,-0.91490865,1.3650701,-0.8116254,-0.007684388915591767,-0.004650620176321395,0.02267945825457552,investment/finance,996/523/925/423/525,radial,0.05,1.5244248
879,Maria-Elisabeth Schaeffler-Thumann,4.174476061,0.15906435,0.6034344,0.30100417,-0.018561868511869625,-0.016964067802529643,-0.012068856294291387,Auto parts,154/2104/198/599/320,radial,0.05,0.8197709
880,Scott Crabill,4.174476061,-1.8689923,0.8735449,-0.5439372,0.01190869182421499,0.009995475360398602,0.017984967418382316,investment/finance,1655/1830/336/335/1358/2874,radial,0.05,1.5244248
881,Holden Spaht,4.174476061,-1.5240469,1.0667517,-0.8076625,-0.00040021942234584916,0.002638101178778169,0.023623415677442593,investment/finance,1655/1830/336/335/1358/2874,radial,0.05,1.5244248
882,Tom Golisano,4.174476061,-0.67659855,0.45916724,-0.18382764,-0.0026584763176780352,-0.005754330908427929,0.014665987935425168,Payroll services,373,radial,0.05,1.6475995
883,Steven Klinsky,4.174476061,-0.6489168,0.70424205,0.16826454,0.0180347684953431,-0.008894460609931277,-0.020240162402381814,investment/finance,406/1142/1420/49/2553,radial,0.05,1.5244248
884,Georg Nemetschek & family,4.174476061,0.09227505,1.1122015,1.6096673,0.002265082505272427,-0.011246861399091066,-0.01865379912989662,software/cloud,470/2847/1015/509/2851,radial,0.05,1.5939332
885,Ronald Lauder,4.174476061,-0.9947803,1.0016867,-0.14661771,-0.009801516617997802,-2.7963783940476922e-05,0.011471897402454825,Estee Lauder,2737/1389/2010/2722,radial,0.05,0.726302
886,Seth Boro,4.174476061,-1.2318714,1.2710167,-0.9724095,-0.008479007738642052,-0.005458420796973598,0.02430808070689663,investment/finance,1655/1830/2300/303/336/335/2874/1358,radial,0.05,1.5244248
887,Andrei Bokarev,4.174476061,0.72036254,1.5557525,0.07561511,0.0007011188269603081,-0.0156704775094324,0.019315640014691493,social media/advertising/ai/mining/materials,208/821/3188/3212/348/1446,radial,0.05,1.3075284
888,Yu Renrong,4.089282672,1.1140218,0.43792382,-0.60144377,-0.037406145655340284,0.009951026406099912,-0.0039204606055652565,semiconductors/hardware,50/6/454/1577,radial,0.05,1.2610606
889,Igor Kesaev,4.089282672,0.53339344,1.9478232,0.53161573,0.0027411043043429435,-0.024746470510100996,0.011224687383162624,ai/software/retail,79/208/1669/2314,radial,0.05,1.2647958
890,Scott Kapnick,4.089282672,-2.0401475,0.33660078,0.40353942,0.005648209058014024,0.01088510698376543,-0.005904391687180043,investment/finance,1655/2213/2212,radial,0.05,1.5244248
891,Vlad Tenev,4.089282672,-1.0314344,0.8574453,-1.4182575,0.020973066127764266,-0.0030847610697351774,0.03261530555223438,Stock trading app,235/916/20/13,radial,0.05,1.8330288
892,John Catsimatidis,4.089282672,-0.79647195,0.45149535,0.18365707,0.0008515846025014707,-0.0002893790696785372,-0.013771577507661661,real estate/energy/oil and gas,624,radial,0.05,1.1103568
893,Catherine Commisso & family,4.089282672,1.1749548,0.34570876,0.3265497,0.0,0.0,0.0,telecom,,radial,0.05,0.37299705
894,Daniel D'Aniello,4.089282672,-1.4239362,0.7730865,-1.3797839,0.0,0.0,0.0,investment/finance,,radial,0.05,1.5244248
895,Thomas Straumann,4.089282672,0.95345956,1.5324453,1.5622731,-0.007041666463718251,-0.006575624159320106,-0.011191137275839102,Dental implants,593/3344,radial,0.05,1.0179744
896,Hans Peter Wild,4.089282672,0.2092807,0.77779585,1.0785437,0.0033839087002611483,8.270507805574819e-05,-0.010433054006671034,Flavorings,1735/2415,radial,0.05,1.1084377
897,Wang Yanqing,4.089282672,0.8849407,0.45160425,-0.5447811,-0.002160533684791463,0.007970924684203644,0.015786132441608675,Electrical equipment,1196/1240/1915/1415,radial,0.05,0.944678
898,Eric Lefkofsky,4.089282672,-0.8715658,1.4302609,0.4926072,-0.0030630656793153277,-0.008261558481137896,-0.011427978403777654,investment/finance,2606/2203/1113,radial,0.05,1.5244248
899,Walter Frey,4.089282672,0.5406506,0.73355126,1.0371304,-0.011330018324050848,0.0008152786652804965,-0.013063077802259846,Car dealerships,819/1544/2684/2233,radial,0.05,0.53390014
900,Nikolai Buinov,4.089282672,0.5870499,0.7124068,-0.011014268,-0.0003855256852029114,0.0024530821517285734,0.02229877984322418,energy/oil and gas,110,radial,0.05,1.2296851
901,Henning Oldendorff,4.089282672,0.32865316,1.7048125,0.6048727,-0.021264867226879654,-0.017880183401902915,0.014156957684395038,logistics/shipping,59/1186/44,radial,0.05,0.7081293
902,Jon Stryker,4.004089283,-0.8492908,0.59529734,0.3239283,0.011044191042401435,0.007222389411627813,-0.016305616942137197,healthcare/pharmaceuticals,637/1252/582/1462,radial,0.05,1.4115231
903,Hansjoerg Wyss,4.004089283,-0.8683373,0.72211254,-0.21260379,0.02443323783607903,0.0025386748687391465,0.0035552549479266173,healthcare/pharmaceuticals,2128/341/329/860/576,radial,0.05,1.4115231
904,Hamad bin Jassim bin Jaber Al Thani,4.004089283,0.91726744,0.38426822,0.27339047,-0.010895639869477204,-0.01188360671669136,-0.011903000399414441,investment/finance,406/1142/1420/2553,radial,0.05,1.5244248
905,Erwin Franz Mueller,4.004089283,0.23077625,1.1635195,0.6131175,0.008634970174809376,-0.015609669852982759,0.009473781469297674,retail,359/2261/654,radial,0.05,0.59320146
906,N. Murray Edwards,4.004089283,-0.47450176,0.75628465,-0.20091099,-0.029562908292125534,-0.0014832724036265665,-0.019811193107975692,energy/oil and gas,15/1154/397/227,radial,0.05,1.2296851
907,Nithin Kamath,4.004089283,0.5968083,-0.06527145,0.14539818,-0.004888155101734816,0.011798756447605354,-0.01308979257841803,finance,746/1763/2024/1384,radial,0.05,1.5244248
908,Li Min,4.004089283,2.269918,0.33263546,-0.3792525,-0.02443614655966361,0.010033553533678215,-0.011800891577556911,semiconductors/hardware,65/2346/278/2427/796/1809/2338/2029,radial,0.05,1.2610606
909,Dan Snyder,4.004089283,-0.71936655,0.3466231,0.16600677,0.0,0.0,0.0,Washington Commanders,,radial,0.05,1.4794836
910,Baba Kalyani,4.004089283,0.6302302,0.21999232,-0.034787104,-0.01701195487228001,-0.007275803812623749,0.014496647832811899,construction/materials,1216/1045/169/1126,radial,0.05,0.8420775
911,Egor Kulkov,4.004089283,-0.09871889,0.6454427,0.5051154,0.02235247370982174,-0.01090941330042105,-0.01831726747451948,healthcare/pharmaceuticals,1128/94/337/455/253/139,radial,0.05,1.4115231
912,Drayton McLane Jr,4.004089283,-1.3663487,0.73963463,0.26940107,0.004389024882218064,0.03029973068533083,-0.027849973211710337,retail/logistics/shipping,37/8/11,radial,0.05,1.5629902
913,Lee Yeow Seng,4.004089283,1.3935736,-0.08237471,-0.35346133,0.0006561648719398457,-0.010888200710472567,0.014988538978833416,real estate/energy/oil and gas,2414/873/543,radial,0.05,1.1103568
914,Vikas Oberoi,4.004089283,1.3293316,0.47638702,0.17773058,-0.0062874505098624535,-0.018464763619064416,-0.013797424989645797,real estate,114/1111/1966,radial,0.05,1.6829958
915,George Bishop,4.004089283,-0.78658223,0.4853686,0.09151589,-0.01953917736735746,-0.003832141940957592,-0.021707315922514448,energy/oil and gas,134/71/245,radial,0.05,1.2296851
916,Baiju Bhatt,4.004089283,-1.0226483,0.8563565,-1.4338024,0.020610961178415797,-0.0030370831339120727,0.03285334815528313,Stock trading app,235/20/13/891,radial,0.05,1.8330288
917,Joe Mansueto,4.004089283,-1.2890806,1.1230896,0.10009462,0.02008686677826467,-0.020321950733351645,0.026921078932523,investment/finance,932/4/357/996,radial,0.05,1.5244248
918,Abdulla Al Futtaim & family,4.004089283,0.37298042,0.43183446,0.40573505,0.0,0.0,0.0,investment/finance,,radial,0.05,1.5244248
919,George Prokopiou & family,4.004089283,-0.19437505,1.356265,1.1717759,0.02559870484313317,-0.006382121355035914,-0.021677024955647,logistics/shipping,59/48/2560/44/1197,radial,0.05,0.7081293
920,Haryanto Tjiptodihardjo,4.004089283,1.8294894,-0.8339825,-1.1116605,-0.00862425868380438,0.022028086242913553,0.006215471952132531,Manufacturing,312/1890/533/2732/302,radial,0.05,0.6835843
921,Beatriz Davila de Santo Domingo,4.004089283,0.79380614,0.49036586,-1.037841,-0.010072851551008882,0.0038286745382421408,0.009851760298012303,Beer,1065/1990/2985,radial,0.05,1.2409092
922,Feridun Gecgel,4.004089283,0.28844708,0.7168962,0.53851247,0.0,0.0,0.0,Utility Equipment,,radial,0.05,2.0196016
923,Andrej Babis,3.918895894,0.027389467,0.91883856,0.63103,-0.009604500733907251,-0.01362737504486871,-0.015474105520226227,Agriculture,3268/340/2388/794/2365/793,radial,0.05,1.8773775
924,John Gandel,3.918895894,0.893288,-0.61080647,-1.0494993,-0.011311069172253654,-0.008624001365083546,0.015926094060165014,Shopping malls,312/1128/1890/1633/2698,radial,0.05,1.8938447
925,Penny Pritzker,3.918895894,-1.0788672,1.4019908,0.43980083,-0.0023895184156884097,-0.004639856391410189,-0.015026642480534626,investment/finance,878/996,radial,0.05,1.5244248
926,Jose Joao Abdalla Filho,3.918895894,-0.780006,-0.5214902,0.40576953,0.008016803200870644,0.023232251498959355,0.0047182700321296185,investment/finance,703/630/138/1475,radial,0.05,1.5244248
927,Marc Ladreit de Lacharriere,3.918895894,0.49698287,1.0906053,0.9416347,-0.012934209441067794,-0.0007065978694582728,-0.006916343602676265,finance,498,radial,0.05,1.5244248
928,Theodore Rachmat,3.918895894,0.7984512,-0.15151465,-0.07701017,0.0,0.0,0.0,Diversified,,radial,0.05,0.8902763
929,Steven Udvar-Hazy,3.918895894,-0.7509931,1.2471663,-0.024096966,-0.01634975818584433,-0.0034197879019973267,-0.03030693659627709,ai/software,1574/13,radial,0.05,1.2647958
930,Ben Chestnut,3.918895894,-0.628117,0.5147055,-0.03380122,-0.004445037824980166,0.019688012645977374,-0.012697037064029516,ai/software,831/109,radial,0.05,1.2647958
931,Li Chunan,3.918895894,0.46692786,0.6717498,-0.28164884,-0.005842301656562404,0.0011922204322316406,0.012446341045681486,Solar wafers and modules,1388/1224,radial,0.05,0.5667828
932,Chey Tae-won,3.918895894,-0.9287363,0.2528128,0.1874781,0.002427494824050963,0.028912321928802175,0.026330175538514675,semiconductors/hardware/energy/oil and gas,2227/4/357/996,radial,0.05,1.2610606
933,Michael Pieper,3.918895894,0.07836825,0.8621423,1.0464388,-0.005303375687920961,-0.0083513177447451,-0.01742831585462756,Kitchen appliances,2567/1116/779/2555/949,radial,0.05,0.8507478
934,Julia Thiele-Schuerhoff & family,3.918895894,-0.31040102,1.0622133,0.9583344,0.02616437790654362,-0.0005313276940343763,0.009286487387498156,investment/finance,48/297,radial,0.05,1.5244248
935,Friede Springer,3.918895894,0.49295858,0.9207545,1.0475532,-0.019056629622066175,-0.001579042505503076,-0.011626022573929112,Publishing,648/1011/1035/1521/649,radial,0.05,1.1871862
936,David Filo,3.918895894,-1.3699737,1.1726376,-0.83666766,0.03131137376839819,-0.013535931758498064,0.01793733395391315,Yahoo,1385/2649/20/13/2689,radial,0.05,0.5425944
937,Eleanor Butt Crook & family,3.918895894,-1.7520304,0.475063,0.35391438,0.024314156132876207,0.007385993658815548,0.001151350204399931,retail,293/2003/159/1380/1346,radial,0.05,0.59320146
938,Liang Zhaoxian,3.918895894,0.9292056,0.7774183,-0.26448593,0.01465792432028782,0.013190151434676937,0.011170808261235858,Appliances,2529/1517/1627/2184/2549/206,radial,0.05,0.9520814
939,Sergio Stevanato & family,3.918895894,-0.005441129,0.6727554,0.8700256,0.0,0.0,0.0,healthcare/pharmaceuticals,,radial,0.05,1.4115231
940,Cai Kui,3.918895894,1.5038329,0.34471527,0.119476736,-0.01076608651109188,0.00020251939576598066,-0.020221759672893278,real estate,1111/186/629,radial,0.05,1.6829958
941,Yang Steven Meng,3.833702505,2.081516,0.45455065,-0.12456632,-0.012918295120045123,-0.000246078540377345,-0.026616770039789447,Electronics,184/194/1156/1512/225/187,radial,0.05,0.9184684
942,Xia Zuoquan,3.833702505,1.3941712,1.2650807,-0.7492385,-0.01698379910760695,-0.019294247013337814,0.006513613364156544,automotive/batteries/energy storage,143/111,radial,0.05,0.9666451
943,Jennifer Gilbert,3.833702505,-0.34999296,0.46469074,0.19645604,-0.010176537727522169,0.009746970790216134,-0.02075390701350461,Rocket Mortgage,117/2580/334,radial,0.05,0.96423477
944,Fabien Pinckaers,3.833702505,-0.8381791,1.3359056,-1.2288415,0.011823888824290805,-0.018400827785486015,-0.0010917426181499216,software/cloud,470/2847/1015/509/2851,radial,0.05,1.5939332
945,Laurence Graff & family,3.833702505,0.16633649,1.292531,0.46872973,0.0,0.0,0.0,Diamond jewelry,,radial,0.05,1.6252078
946,Carlos Hank Rhon & family,3.833702505,-0.7844208,0.300336,-0.20588872,0.0011595961958594224,0.001201580022718746,0.00978741053254901,finance,1274,radial,0.05,1.5244248
