ID,Name,NetWorth,x,y,z,industries,connections,hue color value
1692,Yvonne Bauer,2129834725,-0.08192025,1.1337194,0.7435186,media/entertainment,,1.8096282
1693,Xue Hua,2129834725,0.7900174,0.6977328,-0.5832089,Agribusiness,655/2823/3157/2381,0.9669446
1694,Fernando Roig,2129834725,-0.49184406,0.9555719,1.4107149,retail,293/2003/830/377/1380,0.59320146
1695,Igor Rotenberg,2129834725,0.2294815,0.6283011,0.82801664,investment/finance/real estate,222/2896,1.5244248
1696,Ajay Bhardwaj,2129834725,0.80553365,0.01817955,0.33004445,Biopharma,,1.6518545
1697,Alain Taravella,2129834725,0.2903174,1.1149132,0.8490451,real estate,,1.6829958
1698,Charles Edelstenne & family,2129834725,0.049271125,0.9550408,0.6529219,Aviation,1946/433/439/1947/438,0.36850178
1699,Michael Polsky,2129834725,-1.6326203,1.1973687,-0.17199543,Electric power,304,1.4174988
1700,Dwight Schar,2129834725,-0.7175806,0.20495848,0.22394866,sports/entertainment,2020,1.8096282
1701,Wesley Edens,2129834725,-0.6576073,0.60668516,0.4410901,investment/finance,406/1755/1943/357,1.5244248
1702,Zong Yanmin,2129834725,1.3165395,1.6516645,-0.44971746,semiconductors/hardware,,1.2610606
1703,Chen Tei-fu,2129834725,-1.0592856,1.1664829,-0.3029591,Herbal products,1354,1.051561
1704,Vivek Ramaswamy,2129834725,-0.75030625,0.6646376,0.29043898,investment/finance,406/2037/1420/2553,1.5244248
1705,Kenneth Feld & family,2129834725,-0.7758175,0.12138322,-0.12677413,ai/software/media/entertainment,2424,1.2647958
1706,Zeng Chaoyi,2129834725,1.531906,0.70872295,-1.269936,mining/materials,1895/74,0.8420775
1707,Julio Bozano,2129834725,-0.70244014,-0.12460931,0.55053765,finance,1274,1.5244248
1708,Sulaiman Al Muhaidib,2129834725,0.14132732,0.50133413,0.63540447,Diversified,,0.8902763
1709,Essam Al Muhaidib,2129834725,-0.096703224,0.6555038,0.49422202,Diversified,,0.8902763
1710,Chris Lin,2129834725,1.2665843,1.4623156,-1.0527112,semiconductors/hardware,908/2427/796/1809/2029,1.2610606
1711,Zhou Hongyi,2129834725,1.4172721,0.7738142,-1.0139794,software/cloud,372/420/2390/3222/812,1.5939332
1712,Wee Ee Lim,2129834725,0.8566821,-0.102310315,-0.13284197,finance,2002/3286/1572/3287,1.5244248
1713,Jim Crane,2129834725,-1.6012037,1.2678872,-0.8477994,logistics/shipping,1621/252,0.7081293
1714,Charles Bronfman,2129834725,-0.62431383,0.37894315,0.3382803,Liquor,1924/1625/1459/695/1174/1413,1.2380048
1715,Lin Xiucheng & family,2129834725,1.6537608,1.399432,-0.09065223,Electronics,184/194/1156/1512/187/225,0.9184684
1716,Sergei Gordeev,2129834725,0.45561823,1.1226459,0.7203206,real estate,114/1111/1966,1.6829958
1717,Nicola Bulgari,2129834725,-0.0935653,0.5012775,0.62152445,social media/luxury/fashion/retail,1406/10/2026,0.3671407
1718,Kenneth Hao,2129834725,-1.11544,1.0827361,-1.427532,investment/finance,1830/1720/1719/50/7/336/335/2874,1.5244248
1719,Greg Mondre,2129834725,-1.6685321,0.9328209,0.8992232,investment/finance,1655/1830/1720/1718/336/335/2874/334,1.5244248
1720,Egon Durban,2129834725,-1.4807649,0.82343864,-1.2225486,investment/finance,336/1655/1830/1719/1718/335,1.5244248
1721,Pierre van der Mersch & family,2129834725,0.98118985,0.28139013,-0.5841873,Investing,2778/419/1626,0.42964417
1722,Rolf Gerling,2129834725,-0.03253199,0.7271513,1.2763453,Insurance,579/390/3032,2.050591
1723,Mike Repole,2129834725,-0.3421631,1.0378386,0.51889086,logistics/shipping/sports/entertainment,,0.7081293
1724,Ramesh Jaisinghani,2129834725,0.780851,0.5049186,0.25813156,Cables and wires,1733/2048/1665,0.9313558
1725,Nerio Alessandri,2129834725,1.0448891,0.74179614,-0.94342595,Gym equipment,,1.9215466
1726,David Fattal & family,2044641336,0.12863629,0.72613716,0.49925804,hotels,3298/1411/3033/2982/3027,0.9057715
1727,Luca Garavoglia,2044641336,-0.08046317,1.1047455,0.71880996,Spirits,1955/2278,1.1527723
1728,Alec Gores,2044641336,-1.0834461,1.1703405,-1.4403982,investment/finance,993/135/737/467/334,1.5244248
1729,Riaz Valani,2044641336,-1.1478187,1.2348725,-1.17479,E-cigarettes,1404/2859,1.1573477
1730,Haluk Bayraktar,2044641336,0.30112222,1.1195484,1.0791143,Military drones,1561,1.502516
1731,Mehmet Sinan & Family Tara,2044641336,0.29677826,0.52394295,0.34125093,construction/materials,3201/3137/994/3309/3138,0.8420775
1732,T. Denny Sanford,2044641336,-0.63113254,0.5484178,-0.34084612,finance,1530/189/3001/3015,1.5244248
1733,Ajay Jaisinghani,2044641336,0.8354026,0.47306645,0.28013477,Wires and cables,2048/1665/1724,0.3673544
1734,Florian Rehm,2044641336,0.41583312,1.0916636,1.4973495,liquor,1625/1459/1174/695/1413,1.7885139
1735,Chu Lam Yiu,2044641336,0.90251493,0.62126255,-0.8419814,Flavorings,896/2415,1.1084377
1736,Manuel Puig Rocha,2044641336,-0.012732506,1.0981976,1.4726061,ai/software/retail,2770,1.2647958
1737,Alexander Skorobogatko,2044641336,0.27465326,0.9461013,1.1871886,ai/software/real estate,1828/506/132/2648/3219/3359,1.2647958
1738,Zhu Gongshan & family,2044641336,0.6912433,0.5503794,0.36240867,Solar panel materials,,1.2423176
1739,Liu Zhenfeng,2044641336,1.284281,1.3084458,-1.2993479,energy/oil and gas,86/3107/39/685/973/627/1427/174/983/3223,1.2296851
1740,Thomas Steyer,2044641336,-0.8426882,0.4343995,-0.62977976,hedge funds/finance,115/34/70/120,1.5244248
1741,Reinfried Pohl Jr,2044641336,0.38436562,1.6665626,0.7358307,Mutual funds,1634/1541/781,0.44479728
1742,Bennett Dorrance,2044641336,-0.81305873,0.85636854,-0.25461003,Campbell Soup,3210/2322/3204,1.8543812
1743,Alexandre Grendene Bartelle,2044641336,-1.4200871,-0.6694436,0.4722172,Shoes,1256/1153/3115/1255/1254/551,0.6472653
1744,John de Mol,2044641336,0.6484702,1.1279962,1.494854,media/entertainment,,1.8096282
1745,Jeremy Allaire,2044641336,-1.0080334,1.0940301,0.10214992,cryptocurrency/fintech,345/249/22/54/1231/55/1770,0.86932945
1746,Ana Lucia de Mattos Barretto Villela,2044641336,-0.45424455,-0.5622598,0.53016585,finance,1607/2440/2444,1.5244248
1747,David Teoh,2044641336,0.2575276,-0.5038794,-1.1062499,telecom,15/758/1956/227,0.37299705
1748,Alexey Repik,2044641336,0.48125106,0.5879859,0.3454707,healthcare/pharmaceuticals,1128/94/337/455/253/139,1.4115231
1749,Ioannis Papalekas,2044641336,0.7455287,0.9547623,0.7623545,real estate,114/1111/1966,1.6829958
1750,Chung Yong-ji,2044641336,-1.80779,1.2822697,0.17303264,healthcare/pharmaceuticals,1859/3186/487/1523/1580/1883,1.4115231
1751,Wang Wenjing,2044641336,1.5039771,0.607918,-0.1441707,software/cloud,435/505/1107/2062/1093,1.5939332
1752,Abhay Soi,2044641336,0.98922104,0.76775086,0.30615985,healthcare,2053/1238,2.0075605
1753,Mika Anttonen,2044641336,0.31346238,0.73601276,0.4633417,energy/oil and gas,134/323/71/245,1.2296851
1754,David Adelman,2044641336,-1.0929892,0.8250688,0.33627108,real estate,,1.6829958
1755,James Dinan,2044641336,-0.81621516,0.5717188,0.61249363,hedge funds/finance,115/34/1943/120/1701,1.5244248
1756,John Stanton,2044641336,-0.34526145,0.5797849,-0.19210401,wireless,18/1574/13,1.9507692
1757,Zhang Fan,2044641336,1.0638709,0.20913881,-0.7785435,Touch screens,,1.8003125
1758,Vasily Shikin,2044641336,-1.4065264,1.3215975,-0.6879272,Advertising technology,158/693/1127/575/1471/400,1.7455251
1759,Nan Cunhui,2044641336,0.76400703,0.7441443,-0.19749057,Power equipment,,0.38430655
1760,Park Soon-jae,2044641336,0.081177644,0.62629217,0.31509063,healthcare/pharmaceuticals,2355/1905/1214/2354,1.4115231
1761,Anand Deshpande,2044641336,0.50305337,0.3252221,0.18552819,Technology,1590/1026/2147/573/1633,1.0906686
1762,Gustavo Denegri & family,2044641336,-1.4653738,1.7619442,-0.1878336,healthcare/pharmaceuticals,1125/1859/3186/487/1580/1883/1523,1.4115231
1763,Jannie Mouton & family,2044641336,0.41519323,0.4035289,-0.14783806,finance,746/2024/1274,1.5244248
1764,Shlomo Kramer,2044641336,-1.1364566,1.7118859,-0.25692207,software/cloud/investment/finance,2606/1273/865,1.5939332
1765,Nurit Manor,2044641336,0.49849844,0.26971278,-0.26477063,finance,746/1767/1763/1766,1.5244248
1766,Yair Hamburger,2044641336,-0.019725315,0.54679066,0.25047448,finance,746/1767/1763/1765,1.5244248
1767,Gideon Hamburger,2044641336,0.0469951,0.3667748,0.4768101,finance,746/1763/1765/1766,1.5244248
1768,Li Zhiyuan,2044641336,1.0643667,0.34740654,-0.19872667,Electrical components,,1.9974475
1769,Hans Jakob Limbach,2044641336,0.30004096,1.4002168,1.6466807,laboratories,,1.4946914
1770,Song Chi-hyung,2044641336,-0.17599827,0.6291148,0.6788104,Fintech,345/249/228/22/3348/54/1745/3028/783/150/55/3347,1.8876406
1771,Luciano Hang,2044641336,-0.5418097,-0.9717033,0.89541435,retail,,0.59320146
1772,Tibor Veres,2044641336,0.62895584,0.7910259,1.070666,investment/finance/real estate,369/1369/394/1450/221,1.5244248
1773,Kalanithi Maran,2044641336,0.5836837,0.29169565,0.10789792,media/entertainment,596,1.8096282
1774,Steven Schonfeld,2044641336,-0.8512366,0.5651001,0.50666696,hedge funds/finance,3139/115/452/34/70/120,1.5244248
1775,Brett Blundy,2044641336,-0.46543178,0.4830212,-0.164886,ai/software/retail,129/1609/370,1.2647958
1776,Arne Alexander Wilhelmsen,2044641336,0.32257268,1.5227562,1.2528664,cruise ships,1777/62/1778/525,2.0013256
1777,Bent Wilhelmsen,2044641336,-0.5672445,1.687541,1.1849654,cruise ships,1776/62/1778/525,2.0013256
1778,Peter Preben Wilhelmsen,2044641336,0.22507273,1.8853464,0.88952553,cruise ships,1776/1777/62/525,2.0013256
1779,Sylvia Stroeher,2044641336,-0.22868913,0.6949803,1.1360793,Cosmetics,2965/2480,1.8370435
1780,Lam Kong,2044641336,0.77074224,0.33046934,-0.07765663,healthcare/pharmaceuticals,1128/94/337/455/253/139,1.4115231
1781,Igor Makarov,2044641336,-0.97242737,0.14889577,0.25896594,investment/finance,3021/406/1142/1420/49/2553,1.5244248
1782,Enrique Coppel Luken,2044641336,-0.76593906,0.22968602,-0.14169331,Diversified,2506/2308/2307/20/2215,0.8902763
1783,Sheryl Sandberg,2044641336,-1.2900498,0.97410643,-1.0762213,social media/advertising/ai,1231/5,1.3075284
1784,Yoo Jung-hyun,2044641336,1.3828297,1.4494922,-1.0743359,Online games,2671/2670/39/53,0.5171643
1785,Shi Yonghong & family,2044641336,0.83003175,0.8032054,-0.26293465,food/beverages,2413/1829/704,0.431557
1786,Dan Wilks,2044641336,-0.56250525,0.5669961,-0.3636143,energy/oil and gas,2039/134/373/713,1.2296851
1787,Sandeep Engineer,2044641336,-0.22893506,0.69018924,0.35229814,Plastic pipes,1787,1.1799325
1788,Bob Ell,2044641336,-1.0366637,0.5440649,-0.8748752,real estate,114/209/1111/1966,1.6829958
1789,Zhang Jian,2044641336,1.2784938,0.98162794,-1.4308889,Electric bikes/scooters,,0.59856343
1790,Karl Knauf,2044641336,1.2197111,1.4262135,-0.9901445,Building materials,2295/1791/1792/1599/2570,1.0213703
1791,Christiane Knauf,2044641336,-0.12077266,1.5545274,1.4800097,Building materials,2295/1792/1790/1599/2570,1.0213703
1792,Christine Knauf,2044641336,-0.24571893,1.3749913,1.7503902,Building materials,2295/1791/1790/1599/2570,1.0213703
1793,Michael Ying,2044641336,0.6664944,0.060721025,-0.23991936,ai/software/retail,741/872,1.2647958
1794,Arnout Schuijff,1959447947,-0.08462415,0.4230771,0.4791737,software/cloud,2433,1.5939332
1795,Christopher Kwok,1959447947,1.434135,0.33347285,-0.18115407,real estate,136,1.6829958
1796,Karl Scheufele III & family,1959447947,-0.35781315,0.7620567,1.4751022,Jewelry,863/2516/1976/2852,1.8532145
1797,Steve Case,1959447947,-1.3432174,0.5976051,0.67570496,AOL,861/381/661,1.6779231
1798,Edward Kwok,1959447947,1.2769324,0.17884055,-0.6860293,real estate,136,1.6829958
1799,Ion Tiriac,1959447947,0.31045955,0.55606467,0.5836179,finance,2435,1.5244248
1800,Dong Jinggui,1959447947,0.98038566,1.282005,-1.4346726,Electric scooters,3291,1.8615718
1801,Joe Lacob,1959447947,-1.1702769,1.0490133,-0.25820765,mining/materials,235/20/13/2689,0.8420775
1802,Ho Hung Anh,1959447947,1.9589021,0.80858195,-0.035941124,finance,3211,1.5244248
1803,Michael Hsing,1959447947,-1.0265117,0.7745509,-0.3624819,semiconductors/hardware,656/50/6/1577,1.2610606
1804,Dermot Desmond,1959447947,0.17776373,1.2699512,0.7524375,finance,498/414,1.5244248
1805,Bill Malhotra,1959447947,-0.8119211,1.1777278,0.08357237,real estate,114/1111/1966,1.6829958
1806,Chen Qixing,1959447947,1.1457353,0.18154919,-0.6036676,electronics components,1307/1652/177/170/2787/720,0.5978548
1807,Todd Wagner,1959447947,-1.5087278,1.6360599,0.193128,media/entertainment,837/684,1.8096282
1808,Leslie Alexander,1959447947,-0.87883544,0.84480083,0.28779107,logistics/shipping/sports/entertainment,300,0.7081293
1809,Zhang Shilong & family,1959447947,1.3917961,1.4635253,-0.57417893,semiconductors/hardware,2346/908/2427/2338/796/2029,1.2610606
1810,Carlos March Delgado,1959447947,0.08988199,0.5845514,0.64034307,finance,1906/1274,1.5244248
1811,Luis Enrique Yarur Rey,1959447947,-1.3468347,-1.0296885,0.25999963,finance,1274,1.5244248
1812,David Fong,1959447947,1.2997154,0.43786454,-0.37592927,real estate,114/1111/1966,1.6829958
1813,Phillip Frost,1959447947,-0.6077682,0.5681521,0.1225353,healthcare/pharmaceuticals,94/1017/741/1901/139,1.4115231
1814,Daniel Lubetzky,1959447947,-0.68226814,0.22248869,-0.04913166,Snack bars,,1.791822
1815,Tim Draper,1959447947,-1.0240952,0.4654191,-0.6162369,cryptocurrency/fintech,1466/16/22/1903/783/1465,0.86932945
1816,Wong Luen Hei,1959447947,2.207432,0.40851173,-0.19700754,Building materials,1536/2815/992/1599/2791,1.0213703
1817,Yusuf Hamied,1959447947,0.7156483,0.50030714,-0.014001444,healthcare/pharmaceuticals,94/3209/139/1817,1.4115231
1818,Steven Witkoff & family,1959447947,-1.2736299,0.40314758,0.65384793,real estate,114/1111/1966,1.6829958
1819,Guo Guangchang,1959447947,0.36149362,0.61976576,-0.4784616,Diversified,36/1650/20,0.8902763
1820,Liu Chengyu & family,1959447947,0.8965141,0.54970056,-0.13742286,Power supply equipment,,0.74084055
1821,Pavel Baudis,1959447947,-1.4482081,0.67614615,-1.2028306,software/cloud,2674/470/509/2851,1.5939332
1822,Liang Qin & family,1959447947,1.3341508,0.9888873,-1.3980296,semiconductors/hardware,,1.2610606
1823,Drorit Wertheim,1959447947,-0.26292145,1.1569422,2.0079894,Coca Cola Israel,1064/62/1099,0.64330167
1824,Du Jinhao,1959447947,0.881449,0.22000408,-0.24109715,healthcare/pharmaceuticals,1128/94/337/455/253/139,1.4115231
1825,Heikki Kyostila,1959447947,0.012201428,1.9898204,1.1798259,Dental products,,0.7760571
1826,Thomas Dundon,1959447947,-0.5147445,0.27600944,0.008602846,finance,746/1763/2024,1.5244248
1827,Cynthia Helena Grossman Fleishman,1959447947,-0.9546322,0.67536753,-0.354856,Arca Continental,,1.6507272
1828,Alexander Ponomarenko,1959447947,0.68027735,1.3453887,0.13410312,ai/software/real estate,1737/2876,1.2647958
1829,Shu Ping,1959447947,1.1219293,-0.019918215,-0.28663957,food/beverages,2413/1785/704,0.431557
1830,David Grain,1959447947,-1.5335115,1.2282993,0.44818002,investment/finance,303/336/335/2874/334,1.5244248
1831,Li Jianli,1959447947,1.1386154,0.40875402,-0.94000685,batteries/energy storage,,0.76219267
1832,Bhadresh Shah,1959447947,0.18258893,0.5595416,0.323065,construction/materials,1216/910/1179/1045/1126,0.8420775
1833,Edward Lampert,1959447947,-1.4257615,0.9395293,0.43710098,Sears,18/78,1.7613968
1834,Huang Jiangji,1959447947,0.37467328,0.48186794,0.0018874705,smartphones,208/1601/103/1602/328,1.8490705
1835,Kevin Systrom,1959447947,-0.61692685,0.5927702,-0.044088483,Instagram,1198,1.7537153
1836,Jerry Reinsdorf,1959447947,-0.77534497,0.8828193,-0.3484779,logistics/shipping/sports/entertainment,1113/2055,0.7081293
1837,Rita Tong Liu,1959447947,1.4067622,0.2674788,-0.30818596,real estate,114/1111/1966,1.6829958
1838,Wei Ying-Chiao,1959447947,1.1695797,0.24030313,-1.3631449,food/beverages,440/475/1839,0.431557
1839,Wei Ing-Chou,1959447947,1.1848905,0.9471945,-0.66416264,food/beverages,440/475/1839,0.431557
1840,Wei Yin-Chun,1959447947,1.4676007,0.5398184,-0.609782,food/beverages,440/475/1839,0.431557
1841,Wei Yin-Heng,1959447947,1.4004301,0.94766927,-0.3093885,food/beverages,440/475/1839,0.431557
1842,Sergei Sudarikov,1959447947,0.9702232,1.0688823,0.5314846,finance,61/506/259/838/787/410,1.5244248
1843,Dong Wei,1959447947,-0.22417133,0.5697775,0.6053703,healthcare/pharmaceuticals,,1.4115231
1844,Rishad Naoroji,1959447947,1.9825283,0.017074168,0.93643403,real estate,1100/843/1085/844,1.6829958
1845,Phongthep Chiaravanont,1959447947,0.86869836,-0.07376771,0.07788375,Diversified,145/569,0.8902763
1846,Christopher Rokos,1959447947,-0.59195817,0.9971487,-0.112220354,hedge funds/finance,1509/1473/468/1574,1.5244248
1847,Katsumi Tada,1959447947,0.5753341,0.7750348,-1.0513537,real estate,114/1111/1966,1.6829958
1848,K.C. Liu,1959447947,1.8157061,0.6947701,-0.9603668,Manufacturing,312/1890/920/533/302,0.6835843
1849,Matthew Pritzker,1959447947,-0.95076966,1.5376817,0.60110974,investment/finance,735/523/2038/996/423/525,1.5244248
1850,Yinon Costica,1959447947,0.6551867,1.0276498,1.4578546,Security startup,1851/1853/1852,1.0766844
1851,Ami Luttwak,1959447947,1.0809422,0.59927374,1.4677036,Security startup,1853/58/1852/1850,1.0766844
1852,Roy Reznik,1959447947,0.47144598,1.5646446,-1.0578364,Security startup,1851/1853/1850,1.0766844
1853,Assaf Rappaport,1959447947,-1.6373217,0.7836156,0.53463507,Security startup,1851/1852/1850,1.0766844
1854,Jyoti Bansal,1959447947,-0.8898272,0.47824442,-0.96431893,ai/software/cloud,1927/1928/496/2664/1929,1.2647958
1855,Stefan Soloviev,1959447947,-1.1402831,0.9931808,-0.27589136,ai/software/real estate,1227,1.2647958
1856,Koo Kwang-mo,1959447947,0.99985576,0.8726633,-0.83496505,LG,1512/2137,0.81983507
1857,Edwin Leong,1959447947,1.1129053,0.33575547,-0.89413714,real estate,114/1111/1966,1.6829958
1858,Evan Spiegel,1959447947,-0.63524854,0.68283445,-0.72420144,Snapchat,2450/162/5/126/822,0.64907485
1859,David Dean Halbert,1959447947,-1.5791103,1.4336834,-0.7002172,healthcare/pharmaceuticals,1125/3315/3186/2804/487/1883/1523,1.4115231
1860,Ron Sim,1959447947,0.6724305,0.2442463,-0.07586282,ai/software/retail,1686/1648/872,1.2647958
1861,Acharya Balkrishna,1959447947,1.6374338,0.46527427,1.2444903,Consumer goods,1053/2049,1.9271252
1862,Bahaa Hariri,1959447947,-0.21243078,0.83246684,1.1923211,investment/finance/real estate,369/1369/394/1450/221,1.5244248
1863,Salil Singhal,1959447947,1.8476174,0.8553966,0.57974744,agrochemicals,2826/1863,1.6704512
1864,Li Zhongchu,1959447947,1.3140658,1.4289556,-0.21512386,software/cloud,470/2847/1015/509/2851,1.5939332
1865,Jim Thompson & family,1959447947,1.6500497,0.880141,-0.93877053,logistics/shipping,203/2325/2122,0.7081293
1866,Somsri Lamsam,1959447947,0.78110003,0.11237346,-0.14443679,Diversified,145/580/569,0.8902763
1867,Manas Chiaravanond,1959447947,0.86164325,-0.021643817,0.10975964,Diversified,145/569,0.8902763
1868,J. Hyatt Brown,1959447947,-1.0065814,1.0928471,-0.11513552,Insurance,3032,2.050591
1869,Sabrina Benetton,1959447947,-0.26258165,1.0082709,0.57412064,ai/software/retail/luxury/fashion/investment/finance,2214/1030/1029,1.2647958
1870,Ryan Horton,1959447947,-0.61284596,0.43142205,-0.12570363,Homebuilding,1963/1653/3248/639/1874,0.89451563
1871,Leonard Abess,1959447947,-0.89272165,0.21626309,-0.164006,finance,1274/106/1358,1.5244248
1872,Alicia Koplowitz,1959447947,-0.22551617,0.51697075,0.43607402,investment/finance/construction/materials,2797/3202/357,1.5244248
1873,Christian Birkenstock,1959447947,-0.33620733,1.4146104,0.8422421,Shoes,1958/10/1153/1255/551,0.6472653
1874,Reagan Horton,1959447947,-0.65899086,0.37120175,-0.07108475,Homebuilding,1963/1653/3248/639/1870,0.89451563
1875,Vivek Chand Burman,1959447947,1.522643,1.1254014,1.1110883,Consumer goods,3179/2398/3077,1.9271252
1876,Zhao Lixin,1959447947,1.3706307,1.0038353,-0.9555081,Electronics,184/194/1156/1512/187/225,0.9184684
1877,Fan Xiulian,1959447947,0.43474248,0.6190782,-0.29761353,healthcare/pharmaceuticals,1128/94/455/1095/2743/139,1.4115231
1878,Zhang Bangxin,1959447947,1.1846591,0.9235139,-1.103766,Education,1615/3295/2377/2127/2988/1083,0.5171018
